ticker_id,year,quarter,klcp_niem_yiet,klcp_luu_hanh,von_hoa_thi_truong,created_date,last_updated,tong_doanh_thu,tong_loi_nhuan_truoc_thue,tong_chi_phi,loi_nhuan_rong,tong_tai_san,tien_cho_vay,dau_tu_chung_khoan,gop_von_dau_tu_dai_han,tien_gui,von_va_cac_quy
EIB,2017,0,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,10376117000,1017579000,9044415000,822830000,149369554000,101324328000,20020106000,1377209000,125236936000,14251181000
EIB,2018,0,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,11563469000,827128000,10165835000,660590000,152652063000,104343229000,14901977000,13720000,129265263000,14883534000
EIB,2019,0,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,12768757000,1095249000,11576816000,866132000,167538318000,113254801000,14540461000,,147342272000,15749313000
EIB,2020,0,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,12052510000,1339526000,8060945000,1070181000,160435177000,100767406000,15967304000,,139545102000,16819490000
EIB,2020,1,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,3164730000,457570000,2825000000,366069000,157170561000,108869640000,14590211000,,137240551000,16157502000
EIB,2020,2,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,2882009000,94204000,2710475000,74928000,147314878000,103528893000,16497834000,,126910011000,16161292000
EIB,2020,3,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,2901390000,551838000,2422846000,430123000,151273539000,101301965000,17758275000,,130849910000,16597111000
EIB,2020,4,1235522904,1229432904,31166.12,2021-05-12 21:46:25,2021-05-12 21:46:25,3099600000,235914000,2536526000,199061000,160435177000,100767406000,15967304000,,139545102000,16819490000
