ticker_id,year,quarter,klcp_niem_yiet,klcp_luu_hanh,von_hoa_thi_truong,created_date,last_updated,tong_doanh_thu,tong_loi_nhuan_truoc_thue,tong_chi_phi,loi_nhuan_rong,tong_tai_san,tien_cho_vay,dau_tu_chung_khoan,gop_von_dau_tu_dai_han,tien_gui,von_va_cac_quy
MSB,2017,0,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,6911470000,164429000,6857075000,122032000,112238978000,37294960000,44967858000,9251000,69713472000,13721942000
MSB,2018,0,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,8670480000,1052776000,7794029000,868289000,137768688000,54129909000,40747473000,10036000,85399559000,13820154000
MSB,2019,0,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,10368975000,1287822000,8465358000,1043560000,156977946000,65729978000,45691544000,10036000,100084199000,14863521000
MSB,2020,0,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,12081003000,2523314000,9306938000,2011144000,176697625000,81587991000,55697977000,22036000,109957476000,16874819000
MSB,2020,1,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,2688439000,289610000,2505999000,224322000,154766381000,68921674000,48141407000,10036000,100476524000,15065891000
MSB,2020,2,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,3024379000,684592000,2193073000,550298000,164740405000,73538949000,53565354000,216557000,107126039000,15633075000
MSB,2020,3,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,3062750000,691991000,2109893000,553224000,166489341000,76201340000,52690544000,22036000,107676845000,16161842000
MSB,2020,4,1175000000,1157000000,26842.40,2021-05-12 21:45:19,2021-05-12 21:45:19,3305436000,857122000,2497974000,683302000,176697625000,81587991000,55697977000,22036000,109957476000,16874819000
