ticker_id,year,quarter,klcp_niem_yiet,klcp_luu_hanh,von_hoa_thi_truong,created_date,last_updated,tong_doanh_thu,tong_loi_nhuan_truoc_thue,tong_chi_phi,loi_nhuan_rong,tong_tai_san,tien_cho_vay,dau_tu_chung_khoan,gop_von_dau_tu_dai_han,tien_gui,von_va_cac_quy
ACB,2017,0,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,,,,,,,,,,
ACB,2018,0,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,,,,,,,,,,
ACB,2019,0,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,,,,,,,,,,
ACB,2020,0,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,,,,,,,,,,
ACB,2020,1,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,8612882000,1924923000,7101588000,1537053000,387396053000,284694635000,56222705000,97884000,321405028000,29412365000
ACB,2020,2,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,8331712000,1894664000,6534641000,1521655000,396760420000,291037035000,54765416000,97895000,331757813000,30832445000
ACB,2020,3,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,8820680000,2591572000,6314878000,2074572000,418748315000,307361901000,66008674000,97963000,351594082000,32918968000
ACB,2020,4,2161558460,2161558460,78140.34,2021-05-12 21:46:00,2021-05-12 21:46:00,9408494000,3184729000,6271425000,2549543000,444530104000,319839118000,69566928000,99489000,368277187000,35448163000
