ticker_id,year,quarter,klcp_niem_yiet,klcp_luu_hanh,von_hoa_thi_truong,created_date,last_updated,tong_doanh_thu,tong_loi_nhuan_truoc_thue,tong_chi_phi,loi_nhuan_rong,tong_tai_san,tien_cho_vay,dau_tu_chung_khoan,gop_von_dau_tu_dai_han,tien_gui,von_va_cac_quy
VIB,2017,0,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,8009093000,1405070000,6352540000,1124279000,123159117000,80749470000,26565670000,113947000,85641663000,8787521000
VIB,2018,0,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,11712190000,2742570000,5636303000,2193921000,139166216000,96830709000,28996033000,114799000,102077731000,10667645000
VIB,2019,0,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,16388720000,4082257000,8152077000,3266402000,184531485000,130338608000,28168294000,105805000,136535922000,13429644000
VIB,2020,0,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,20753314000,5803007000,14048701000,4642334000,244675677000,171056253000,41371557000,73628000,177235418000,17973814000
VIB,2020,2,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,4933144000,1281156000,3399193000,1024923000,202369814000,139483343000,31924576000,72809000,147236945000,15215596000
VIB,2020,3,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,5348784000,1668118000,2329541000,1334884000,213086346000,150305669000,30869378000,72852000,151125979000,12330467000
VIB,2020,4,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,5783781000,1776270000,2394332000,1420557000,244701478000,171056253000,41371557000,73628000,177235418000,17972092000
VIB,2021,1,1075520587,1109387852,68338.29,2021-05-12 21:43:54,2021-05-12 21:43:54,5862338000,1806902000,3786203000,1446212000,257866042000,185031589000,37135356000,,189919982000,19325737000
