ticker_id,year,quarter,klcp_niem_yiet,klcp_luu_hanh,von_hoa_thi_truong,created_date,last_updated,doanh_thu_thuan,gia_von,loi_nhuan_gop,loi_nhuan_tai_chinh,loi_nhuan_khac,tong_loi_nhuan_truoc_thue,loi_nhuan_sau_thue,loi_nhuan_sau_thue_cty_me,tong_tai_san_ngan_han,tong_tai_san,no_ngan_han,tong_no,von_chu_so_huu
VIC,2017,0,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,89392047933,62796326957,26553721641,-2150032119,-330905216,9114281479,5654941791,4462411671,100246615639,213792056985,123624630823,161235046807,52557010178
VIC,2018,0,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,121971750626,92971050560,28923349861,2569600302,265734381,13853637650,6190881471,3776727786,135279026451,287974176806,109245613875,188960462126,99013714679
VIC,2019,0,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,130161398000,92484797000,37551217000,5819518000,-118982000,15637424000,7716613000,7545915000,197392876000,403740753000,181293250000,283152164000,120588589000
VIC,2020,0,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,110755497000,93177227000,17312806000,18263850000,-712149000,13942555000,4545573000,5464627000,166013805000,422503767000,169222607000,286651052000,135852715000
VIC,2020,1,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,15470516000,13382536000,1985950000,5328446000,117566000,3428345000,505330000,438441000,189221713000,413612851000,189055700000,291500509000,122112342000
VIC,2020,2,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,23250544000,19554172000,3653259000,4068718000,-1337954000,2656277000,848862000,1866158000,193564602000,429573106000,197002655000,305909344000,123663762000
VIC,2020,3,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,35989817000,29612674000,6301044000,1592389000,138690000,3608563000,1435539000,1540067000,182768718000,430010614000,183306409000,305459007000,124551607000
VIC,2021,1,3382430890,3382430590,439039.49,2021-05-12 21:54:05,2021-05-12 21:54:05,23305458000,20008967000,3285454000,4358980000,-21269000,2785750000,867698000,2094056000,162828936000,419832705000,162523560000,280058250000,139774455000
